STARTDATE,RegionCliente,Pais,Estado,Fruta,Presentacion,Tamaño,Sum(QTY)
11/11/2019,Norte,México,NUEVO LEON,Tomate Almeja,Bot,On the go,1
11/11/2019,Norte,México,NUEVO LEON,Tomate Almeja,PET,Familiar,30
11/11/2019,Norte,México,NUEVO LEON,Uva,Bot,On the go,15
11/11/2019,Norte,México,NUEVO LEON,Uva,MiniBrik,Lonchera,432
11/11/2019,Norte,México,NUEVO LEON,Uva,PE,Lonchera,10
11/11/2019,Norte,México,NUEVO LEON,Uva,PET,On the go,7
11/11/2019,Norte,México,NUEVO LEON,Uva,Prisma,Familiar,348
11/11/2019,Norte,México,NUEVO LEON,Uva,TetraBrik,On the go,29
11/11/2020,Norte,México,NUEVO LEON,8 Verduras,Lata,On the go,0.5
11/11/2020,Norte,México,NUEVO LEON,Arándano,LB,On the go,1
11/11/2020,Norte,México,NUEVO LEON,Arándano,Prisma,Familiar,8
11/11/2020,Norte,México,NUEVO LEON,Chocolate,Prisma,On the go,504
11/11/2020,Norte,México,NUEVO LEON,Coco Piña,LB,On the go,721
11/11/2020,Norte,México,NUEVO LEON,Durazno,Bot,Lonchera,2
11/11/2020,Norte,México,NUEVO LEON,Durazno,Bot,On the go,777
11/11/2020,Norte,México,NUEVO LEON,Durazno,LB,On the go,844
11/11/2020,Norte,México,NUEVO LEON,Durazno,Lata,On the go,12
11/11/2020,Norte,México,NUEVO LEON,Durazno,MiniBrik,Lonchera,10
11/11/2020,Norte,México,NUEVO LEON,Durazno,Prisma,Familiar,199
11/11/2020,Norte,México,NUEVO LEON,Energy,Lata,On the go,2400
11/11/2020,Norte,México,NUEVO LEON,Fresa,MiniBrik,Lonchera,4
11/11/2020,Norte,México,NUEVO LEON,Fresa,TetraBrik,On the go,2
11/11/2020,Norte,México,NUEVO LEON,Frutos Rojos,Prisma,Familiar,696
11/11/2020,Norte,México,NUEVO LEON,Granada,LB,On the go,294
11/11/2020,Norte,México,NUEVO LEON,Guayaba,Bot,On the go,378
11/11/2020,Norte,México,NUEVO LEON,Mango,Bot,Lonchera,4
11/11/2020,Norte,México,NUEVO LEON,Mango,Bot,On the go,428
11/11/2020,Norte,México,NUEVO LEON,Mango,LB,On the go,363
11/11/2020,Norte,México,NUEVO LEON,Mango,Lata,On the go,915
11/11/2020,Norte,México,NUEVO LEON,Mango,MiniBrik,Lonchera,15.5
11/11/2020,Norte,México,NUEVO LEON,Mango,Prisma,Familiar,463
11/11/2020,Norte,México,NUEVO LEON,Mango,TetraBrik,On the go,29
11/11/2020,Norte,México,NUEVO LEON,Manzana,Bot,Lonchera,1.5
11/11/2020,Norte,México,NUEVO LEON,Manzana,Bot,On the go,414
11/11/2020,Norte,México,NUEVO LEON,Manzana,LB,On the go,947
11/11/2020,Norte,México,NUEVO LEON,Manzana,Lata,On the go,1
11/11/2020,Norte,México,NUEVO LEON,Manzana,MiniBrik,Lonchera,443
11/11/2020,Norte,México,NUEVO LEON,Manzana,PET,Familiar,150
11/11/2020,Norte,México,NUEVO LEON,Manzana,PET,On the go,120
11/11/2020,Norte,México,NUEVO LEON,Manzana,Prisma,Familiar,198
11/11/2020,Norte,México,NUEVO LEON,Manzana,TetraBrik,On the go,15
11/11/2020,Norte,México,NUEVO LEON,Naranja,LB,On the go,147
11/11/2020,Norte,México,NUEVO LEON,Naranja,PET,On the go,126
11/11/2020,Norte,México,NUEVO LEON,Naranja,Prisma,Familiar,160
11/11/2020,Norte,México,NUEVO LEON,Piña,Prisma,Familiar,37
11/11/2020,Norte,México,NUEVO LEON,Sandía,Lata,On the go,444
11/11/2020,Norte,México,NUEVO LEON,Strawberry Kiwi,Lata,On the go,417.5
11/11/2020,Norte,México,NUEVO LEON,Te Verde,Lata,On the go,2466.5
11/11/2020,Norte,México,NUEVO LEON,Tomate Almeja,Bot,On the go,63
11/11/2020,Norte,México,NUEVO LEON,Tomate Almeja,PET,Familiar,70
11/11/2020,Norte,México,NUEVO LEON,Uva,Bot,On the go,63
11/11/2020,Norte,México,NUEVO LEON,Uva,MiniBrik,Lonchera,1
11/11/2020,Norte,México,NUEVO LEON,Uva,PE,Lonchera,5
11/11/2020,Norte,México,NUEVO LEON,Uva,PET,Familiar,60
11/11/2020,Norte,México,NUEVO LEON,Uva,PET,On the go,2
11/11/2020,Norte,México,NUEVO LEON,Uva,Prisma,Familiar,349
11/11/2020,Norte,México,NUEVO LEON,Uva,TetraBrik,On the go,365
11/11/2021,Norte,México,NUEVO LEON,8 Verduras,Lata,On the go,1.5
11/11/2021,Norte,México,NUEVO LEON,Agua Natural,PET,Familiar,20
11/11/2021,Norte,México,NUEVO LEON,Arándano,LB,On the go,6
11/11/2021,Norte,México,NUEVO LEON,Cereza,PE,Lonchera,2
11/11/2021,Norte,México,NUEVO LEON,Coco Piña,LB,On the go,20
11/11/2021,Norte,México,NUEVO LEON,Durazno,Bot,Lonchera,9
11/11/2021,Norte,México,NUEVO LEON,Durazno,Bot,On the go,49.5
11/11/2021,Norte,México,NUEVO LEON,Durazno,Lata,On the go,0.5
11/11/2021,Norte,México,NUEVO LEON,Durazno,MiniBrik,Lonchera,23.75
11/11/2021,Norte,México,NUEVO LEON,Durazno,Prisma,Familiar,23
11/11/2021,Norte,México,NUEVO LEON,Fresa,MiniBrik,Lonchera,108
11/11/2021,Norte,México,NUEVO LEON,Fresa,TetraBrik,On the go,6
11/11/2021,Norte,México,NUEVO LEON,Fresa Platano,Lata,On the go,1
11/11/2021,Norte,México,NUEVO LEON,Fruit Punch,Lata,On the go,1
11/11/2021,Norte,México,NUEVO LEON,Guayaba,Bot,Lonchera,1
11/11/2021,Norte,México,NUEVO LEON,Guayaba,Bot,On the go,4
11/11/2021,Norte,México,NUEVO LEON,Mango,Bot,On the go,22
11/11/2021,Norte,México,NUEVO LEON,Mango,Lata,On the go,6
11/11/2021,Norte,México,NUEVO LEON,Mango,MiniBrik,Lonchera,190.25
11/11/2021,Norte,México,NUEVO LEON,Mango,TetraBrik,On the go,55
11/11/2021,Norte,México,NUEVO LEON,Manzana,Bot,On the go,25.5
11/11/2021,Norte,México,NUEVO LEON,Manzana,Lata,On the go,12
11/11/2021,Norte,México,NUEVO LEON,Manzana,MiniBrik,Lonchera,165
11/11/2021,Norte,México,NUEVO LEON,Manzana,PE,Lonchera,2
11/11/2021,Norte,México,NUEVO LEON,Manzana,PET,Familiar,1
11/11/2021,Norte,México,NUEVO LEON,Manzana,PET,On the go,2
11/11/2021,Norte,México,NUEVO LEON,Manzana,Prisma,Familiar,30
11/11/2021,Norte,México,NUEVO LEON,Manzana,TetraBrik,On the go,27
11/11/2021,Norte,México,NUEVO LEON,Manzana Verde,TetraBrik,On the go,1
11/11/2021,Norte,México,NUEVO LEON,Mixed Fruit,PET,On the go,1
11/11/2021,Norte,México,NUEVO LEON,Naranja,PET,On the go,2
11/11/2021,Norte,México,NUEVO LEON,Naranja,Prisma,Familiar,4
11/11/2021,Norte,México,NUEVO LEON,Piña,Prisma,Familiar,3
11/11/2021,Norte,México,NUEVO LEON,Sandía,Lata,On the go,1
11/11/2021,Norte,México,NUEVO LEON,Strawberry Kiwi,Lata,On the go,3
11/11/2021,Norte,México,NUEVO LEON,Tomate Almeja,Bot,On the go,7
11/11/2021,Norte,México,NUEVO LEON,Uva,MiniBrik,Lonchera,51
11/11/2021,Norte,México,NUEVO LEON,Uva,PE,Lonchera,9
11/11/2021,Norte,México,NUEVO LEON,Uva,PET,On the go,8
11/11/2021,Norte,México,NUEVO LEON,Uva,TetraBrik,On the go,58
11/12/2019,Norte,México,NUEVO LEON,8 Verduras,Lata,On the go,184
11/12/2019,Norte,México,NUEVO LEON,Arándano,LB,On the go,299
11/12/2019,Norte,México,NUEVO LEON,Arándano,Prisma,Familiar,4
11/12/2019,Norte,México,NUEVO LEON,Chocolate,MiniBrik,Lonchera,212
11/12/2019,Norte,México,NUEVO LEON,Coco Piña,LB,On the go,21.17
11/12/2019,Norte,México,NUEVO LEON,Coco Piña,Prisma,Familiar,348
11/12/2019,Norte,México,NUEVO LEON,Durazno,Bot,Lonchera,5.5
11/12/2019,Norte,México,NUEVO LEON,Durazno,Bot,On the go,1553
11/12/2019,Norte,México,NUEVO LEON,Durazno,LB,On the go,336.67
11/12/2019,Norte,México,NUEVO LEON,Durazno,Lata,On the go,1
11/12/2019,Norte,México,NUEVO LEON,Durazno,MiniBrik,Lonchera,873
11/12/2019,Norte,México,NUEVO LEON,Durazno,Prisma,Familiar,709
11/12/2019,Norte,México,NUEVO LEON,Energy,Lata,On the go,661
11/12/2019,Norte,México,NUEVO LEON,Fresa,TetraBrik,On the go,6
11/12/2019,Norte,México,NUEVO LEON,Fresa Guayaba,PET,On the go,134
11/12/2019,Norte,México,NUEVO LEON,Fruit Punch,Lata,On the go,2
11/12/2019,Norte,México,NUEVO LEON,Granada,LB,On the go,147
11/12/2019,Norte,México,NUEVO LEON,Guayaba,Bot,On the go,1038
11/12/2019,Norte,México,NUEVO LEON,Mango,Bot,Lonchera,3.5
11/12/2019,Norte,México,NUEVO LEON,Mango,Bot,On the go,1687
11/12/2019,Norte,México,NUEVO LEON,Mango,LB,On the go,346.5
11/12/2019,Norte,México,NUEVO LEON,Mango,Lata,On the go,3
11/12/2019,Norte,México,NUEVO LEON,Mango,MiniBrik,Lonchera,873
11/12/2019,Norte,México,NUEVO LEON,Mango,Prisma,Familiar,624
11/12/2019,Norte,México,NUEVO LEON,Mango,TetraBrik,On the go,22
11/12/2019,Norte,México,NUEVO LEON,Manzana,Bot,Lonchera,4.5
11/12/2019,Norte,México,NUEVO LEON,Manzana,Bot,On the go,911.75
11/12/2019,Norte,México,NUEVO LEON,Manzana,LB,On the go,334.67
11/12/2019,Norte,México,NUEVO LEON,Manzana,Lata,On the go,3
11/12/2019,Norte,México,NUEVO LEON,Manzana,MiniBrik,Lonchera,867.5
11/12/2019,Norte,México,NUEVO LEON,Manzana,PE,Lonchera,161
11/12/2019,Norte,México,NUEVO LEON,Manzana,PET,On the go,3
11/12/2019,Norte,México,NUEVO LEON,Manzana,Prisma,Familiar,365
11/12/2019,Norte,México,NUEVO LEON,Manzana,TetraBrik,On the go,14
11/12/2019,Norte,México,NUEVO LEON,Mixed Fruit,PET,On the go,708
11/12/2019,Norte,México,NUEVO LEON,Naranja,Bot,On the go,126
11/12/2019,Norte,México,NUEVO LEON,Naranja,LB,On the go,155
11/12/2019,Norte,México,NUEVO LEON,Naranja,PET,On the go,24
11/12/2019,Norte,México,NUEVO LEON,Naranja,Prisma,Familiar,165
11/12/2019,Norte,México,NUEVO LEON,Naranja Zanahoria,PET,On the go,158
11/12/2019,Norte,México,NUEVO LEON,Piña,LB,On the go,147
11/12/2019,Norte,México,NUEVO LEON,Piña,Prisma,Familiar,183
11/12/2019,Norte,México,NUEVO LEON,Sandía,Lata,On the go,1.5
11/12/2019,Norte,México,NUEVO LEON,Strawberry Kiwi,PET,On the go,338
11/12/2019,Norte,México,NUEVO LEON,Uva,Bot,On the go,18
11/12/2019,Norte,México,NUEVO LEON,Uva,MiniBrik,Lonchera,1
11/12/2019,Norte,México,NUEVO LEON,Uva,PE,Lonchera,9
11/12/2019,Norte,México,NUEVO LEON,Uva,PET,On the go,5
11/12/2019,Norte,México,NUEVO LEON,Uva,Prisma,Familiar,348
11/12/2019,Norte,México,NUEVO LEON,Uva,TetraBrik,On the go,17
11/12/2020,Norte,México,NUEVO LEON,Arándano,Prisma,Familiar,5
11/12/2020,Norte,México,NUEVO LEON,Durazno,Bot,Lonchera,5
11/12/2020,Norte,México,NUEVO LEON,Durazno,Bot,On the go,36
11/12/2020,Norte,México,NUEVO LEON,Durazno,LB,On the go,10
11/12/2020,Norte,México,NUEVO LEON,Durazno,MiniBrik,Lonchera,4.5
11/12/2020,Norte,México,NUEVO LEON,Durazno,Prisma,Familiar,24
11/12/2020,Norte,México,NUEVO LEON,Fresa,TetraBrik,On the go,2
11/12/2020,Norte,México,NUEVO LEON,Mango,Bot,Lonchera,4
11/12/2020,Norte,México,NUEVO LEON,Mango,Bot,On the go,86
11/12/2020,Norte,México,NUEVO LEON,Mango,LB,On the go,5
11/12/2020,Norte,México,NUEVO LEON,Mango,Lata,On the go,8.5
11/12/2020,Norte,México,NUEVO LEON,Mango,MiniBrik,Lonchera,17.5
11/12/2020,Norte,México,NUEVO LEON,Mango,Prisma,Familiar,41
11/12/2020,Norte,México,NUEVO LEON,Mango,TetraBrik,On the go,33
11/12/2020,Norte,México,NUEVO LEON,Manzana,Bot,Lonchera,3
11/12/2020,Norte,México,NUEVO LEON,Manzana,Bot,On the go,72
11/12/2020,Norte,México,NUEVO LEON,Manzana,LB,On the go,25
11/12/2020,Norte,México,NUEVO LEON,Manzana,MiniBrik,Lonchera,11.5
11/12/2020,Norte,México,NUEVO LEON,Manzana,Prisma,Familiar,36
11/12/2020,Norte,México,NUEVO LEON,Manzana,TetraBrik,On the go,18
11/12/2020,Norte,México,NUEVO LEON,Naranja,LB,On the go,4
11/12/2020,Norte,México,NUEVO LEON,Naranja,PET,On the go,2
11/12/2020,Norte,México,NUEVO LEON,Naranja Zanahoria,PET,On the go,2
11/12/2020,Norte,México,NUEVO LEON,Piña,Prisma,Familiar,24
11/12/2020,Norte,México,NUEVO LEON,Sandía,Lata,On the go,0.5
11/12/2020,Norte,México,NUEVO LEON,Te Verde,Lata,On the go,1.5
11/12/2020,Norte,México,NUEVO LEON,Tomate Almeja,Bot,On the go,1
11/12/2020,Norte,México,NUEVO LEON,Uva,MiniBrik,Lonchera,2
11/12/2020,Norte,México,NUEVO LEON,Uva,PE,Lonchera,6
11/12/2020,Norte,México,NUEVO LEON,Uva,PET,Familiar,1
11/12/2020,Norte,México,NUEVO LEON,Uva,TetraBrik,On the go,30
11/12/2021,Norte,México,NUEVO LEON,8 Verduras,Lata,On the go,1.5
11/12/2021,Norte,México,NUEVO LEON,Agua Natural,PET,Familiar,1
11/12/2021,Norte,México,NUEVO LEON,Arándano,LB,On the go,149
11/12/2021,Norte,México,NUEVO LEON,Arándano,Prisma,Familiar,1
11/12/2021,Norte,México,NUEVO LEON,Cereza,PE,Lonchera,3
11/12/2021,Norte,México,NUEVO LEON,Chocolate,MiniBrik,Lonchera,1
11/12/2021,Norte,México,NUEVO LEON,Coco Piña,LB,On the go,307
11/12/2021,Norte,México,NUEVO LEON,Durazno,Bot,Lonchera,5
11/12/2021,Norte,México,NUEVO LEON,Durazno,Bot,On the go,438
11/12/2021,Norte,México,NUEVO LEON,Durazno,LB,On the go,736
11/12/2021,Norte,México,NUEVO LEON,Durazno,Lata,On the go,83
11/12/2021,Norte,México,NUEVO LEON,Durazno,MiniBrik,Lonchera,446.75
11/12/2021,Norte,México,NUEVO LEON,Durazno,Prisma,Familiar,370.5
11/12/2021,Norte,México,NUEVO LEON,Energy,Lata,On the go,3844
11/12/2021,Norte,México,NUEVO LEON,Fresa,MiniBrik,Lonchera,104
11/12/2021,Norte,México,NUEVO LEON,Fresa,TetraBrik,On the go,6
11/12/2021,Norte,México,NUEVO LEON,Fruit Punch,Lata,On the go,2.75
11/12/2021,Norte,México,NUEVO LEON,Frutos Rojos,Prisma,Familiar,1218
11/12/2021,Norte,México,NUEVO LEON,Guayaba,Bot,On the go,6.5
11/12/2021,Norte,México,NUEVO LEON,Mango,Bot,Lonchera,183
11/12/2021,Norte,México,NUEVO LEON,Mango,Bot,On the go,267.5
11/12/2021,Norte,México,NUEVO LEON,Mango,LB,On the go,441
11/12/2021,Norte,México,NUEVO LEON,Mango,Lata,On the go,5.5
11/12/2021,Norte,México,NUEVO LEON,Mango,MiniBrik,Lonchera,1064.75
11/12/2021,Norte,México,NUEVO LEON,Mango,PE,Lonchera,1
11/12/2021,Norte,México,NUEVO LEON,Mango,Prisma,Familiar,469
11/12/2021,Norte,México,NUEVO LEON,Mango,TetraBrik,On the go,65.5
11/12/2021,Norte,México,NUEVO LEON,Manzana,Bot,Lonchera,2
11/12/2021,Norte,México,NUEVO LEON,Manzana,Bot,On the go,801
11/12/2021,Norte,México,NUEVO LEON,Manzana,LB,On the go,1030
11/12/2021,Norte,México,NUEVO LEON,Manzana,Lata,On the go,16
11/12/2021,Norte,México,NUEVO LEON,Manzana,MiniBrik,Lonchera,571.5
11/12/2021,Norte,México,NUEVO LEON,Manzana,PE,Lonchera,1
11/12/2021,Norte,México,NUEVO LEON,Manzana,PET,On the go,245
11/12/2021,Norte,México,NUEVO LEON,Manzana,Prisma,Familiar,39.5
11/12/2021,Norte,México,NUEVO LEON,Manzana,TetraBrik,On the go,534
11/12/2021,Norte,México,NUEVO LEON,Manzana Verde,TetraBrik,On the go,1
11/12/2021,Norte,México,NUEVO LEON,Naranja,LB,On the go,882
11/12/2021,Norte,México,NUEVO LEON,Naranja,PET,On the go,10
11/12/2021,Norte,México,NUEVO LEON,Naranja,Prisma,Familiar,403
11/12/2021,Norte,México,NUEVO LEON,Piña,Prisma,Familiar,177
11/12/2021,Norte,México,NUEVO LEON,Piña,TetraBrik,Familiar,240
11/12/2021,Norte,México,NUEVO LEON,Sandía,Lata,On the go,2
11/12/2021,Norte,México,NUEVO LEON,Strawberry Kiwi,Lata,On the go,0.75
11/12/2021,Norte,México,NUEVO LEON,Tomate Almeja,Bot,On the go,252.5
11/12/2021,Norte,México,NUEVO LEON,Tomate Almeja,PET,Familiar,210
11/12/2021,Norte,México,NUEVO LEON,Uva,MiniBrik,Lonchera,187
11/12/2021,Norte,México,NUEVO LEON,Uva,PE,Lonchera,9
11/12/2021,Norte,México,NUEVO LEON,Uva,PET,On the go,487
11/12/2021,Norte,México,NUEVO LEON,Uva,TetraBrik,On the go,1083.5
11/13/2019,Norte,México,NUEVO LEON,8 Verduras,Lata,On the go,6
11/13/2019,Norte,México,NUEVO LEON,Arándano,LB,On the go,53
11/13/2019,Norte,México,NUEVO LEON,Arándano,Prisma,Familiar,4
11/13/2019,Norte,México,NUEVO LEON,Café,Prisma,On the go,216
11/13/2019,Norte,México,NUEVO LEON,Cereza,PE,Lonchera,20
11/13/2019,Norte,México,NUEVO LEON,Chocolate,Prisma,On the go,336
11/13/2019,Norte,México,NUEVO LEON,Coco Piña,LB,On the go,65.17
11/13/2019,Norte,México,NUEVO LEON,Coco Piña,Prisma,Familiar,348
11/13/2019,Norte,México,NUEVO LEON,Durazno,Bot,Lonchera,95
11/13/2019,Norte,México,NUEVO LEON,Durazno,Bot,On the go,1842
11/13/2019,Norte,México,NUEVO LEON,Durazno,LB,On the go,245.67
11/13/2019,Norte,México,NUEVO LEON,Durazno,Lata,On the go,3
11/13/2019,Norte,México,NUEVO LEON,Durazno,MiniBrik,Lonchera,868
11/13/2019,Norte,México,NUEVO LEON,Durazno,Prisma,Familiar,709
11/13/2019,Norte,México,NUEVO LEON,Energy,Lata,On the go,1042
11/13/2019,Norte,México,NUEVO LEON,Fresa,MiniBrik,Lonchera,3
11/13/2019,Norte,México,NUEVO LEON,Fresa,TetraBrik,On the go,3
11/13/2019,Norte,México,NUEVO LEON,Fresa Guayaba,PET,On the go,15
11/13/2019,Norte,México,NUEVO LEON,Fruit Punch,Lata,On the go,2
11/13/2019,Norte,México,NUEVO LEON,Granada,Prisma,Familiar,160
11/13/2019,Norte,México,NUEVO LEON,Guayaba,Bot,On the go,1420.5
11/13/2019,Norte,México,NUEVO LEON,Jugo Verde,LB,On the go,37
11/13/2019,Norte,México,NUEVO LEON,Mango,Bot,Lonchera,97.5
11/13/2019,Norte,México,NUEVO LEON,Mango,Bot,On the go,2265
11/13/2019,Norte,México,NUEVO LEON,Mango,LB,On the go,419.67
11/13/2019,Norte,México,NUEVO LEON,Mango,Lata,On the go,105
11/13/2019,Norte,México,NUEVO LEON,Mango,MiniBrik,Lonchera,884
11/13/2019,Norte,México,NUEVO LEON,Mango,Prisma,Familiar,891
11/13/2019,Norte,México,NUEVO LEON,Mango,TetraBrik,On the go,19
11/13/2019,Norte,México,NUEVO LEON,Manzana,Bot,Lonchera,4.5
11/13/2019,Norte,México,NUEVO LEON,Manzana,Bot,On the go,1360.5
11/13/2019,Norte,México,NUEVO LEON,Manzana,LB,On the go,472.84
11/13/2019,Norte,México,NUEVO LEON,Manzana,Lata,On the go,2.5
11/13/2019,Norte,México,NUEVO LEON,Manzana,MiniBrik,Lonchera,896
11/13/2019,Norte,México,NUEVO LEON,Manzana,PE,Lonchera,1
11/13/2019,Norte,México,NUEVO LEON,Manzana,PET,On the go,106
11/13/2019,Norte,México,NUEVO LEON,Manzana,Prisma,Familiar,360.5
11/13/2019,Norte,México,NUEVO LEON,Manzana,TetraBrik,On the go,182
11/13/2019,Norte,México,NUEVO LEON,Mixed Fruit,PET,On the go,49
11/13/2019,Norte,México,NUEVO LEON,Naranja,Bot,On the go,252
11/13/2019,Norte,México,NUEVO LEON,Naranja,LB,On the go,93
11/13/2019,Norte,México,NUEVO LEON,Naranja,PET,On the go,89
11/13/2019,Norte,México,NUEVO LEON,Naranja,Prisma,Familiar,243
11/13/2019,Norte,México,NUEVO LEON,Piña,LB,On the go,147
11/13/2019,Norte,México,NUEVO LEON,Piña,Prisma,Familiar,536
11/13/2019,Norte,México,NUEVO LEON,Sandía,Lata,On the go,100.5
11/13/2019,Norte,México,NUEVO LEON,Strawberry Kiwi,Lata,On the go,129.5
11/13/2019,Norte,México,NUEVO LEON,Strawberry Kiwi,PET,On the go,32
11/13/2019,Norte,México,NUEVO LEON,Te Verde,Lata,On the go,120
11/13/2019,Norte,México,NUEVO LEON,Tomate Almeja,Bot,On the go,19
11/13/2019,Norte,México,NUEVO LEON,Uva,Bot,On the go,12.08
11/13/2019,Norte,México,NUEVO LEON,Uva,MiniBrik,Lonchera,426
11/13/2019,Norte,México,NUEVO LEON,Uva,PE,Lonchera,12
11/13/2019,Norte,México,NUEVO LEON,Uva,PET,Familiar,60
11/13/2019,Norte,México,NUEVO LEON,Uva,PET,On the go,41
11/13/2019,Norte,México,NUEVO LEON,Uva,Prisma,Familiar,522.5
11/13/2019,Norte,México,NUEVO LEON,Uva,TetraBrik,On the go,14
11/13/2020,Norte,México,NUEVO LEON,8 Verduras,Lata,On the go,0.5
11/13/2020,Norte,México,NUEVO LEON,Arándano,Prisma,Familiar,2
11/13/2020,Norte,México,NUEVO LEON,Durazno,Bot,Lonchera,4.5
11/13/2020,Norte,México,NUEVO LEON,Durazno,Bot,On the go,5
11/13/2020,Norte,México,NUEVO LEON,Durazno,LB,On the go,7
11/13/2020,Norte,México,NUEVO LEON,Durazno,Lata,On the go,2
11/13/2020,Norte,México,NUEVO LEON,Durazno,MiniBrik,Lonchera,3
11/13/2020,Norte,México,NUEVO LEON,Durazno,Prisma,Familiar,23
11/13/2020,Norte,México,NUEVO LEON,Fresa,MiniBrik,Lonchera,2
11/13/2020,Norte,México,NUEVO LEON,Mango,Bot,Lonchera,3
11/13/2020,Norte,México,NUEVO LEON,Mango,Bot,On the go,81
11/13/2020,Norte,México,NUEVO LEON,Mango,LB,On the go,21
11/13/2020,Norte,México,NUEVO LEON,Mango,Lata,On the go,9.5
11/13/2020,Norte,México,NUEVO LEON,Mango,MiniBrik,Lonchera,22.5
11/13/2020,Norte,México,NUEVO LEON,Mango,PE,Lonchera,1
11/13/2020,Norte,México,NUEVO LEON,Mango,Prisma,Familiar,28.5
11/13/2020,Norte,México,NUEVO LEON,Mango,TetraBrik,On the go,17
11/13/2020,Norte,México,NUEVO LEON,Manzana,Bot,Lonchera,3
11/13/2020,Norte,México,NUEVO LEON,Manzana,Bot,On the go,60
11/13/2020,Norte,México,NUEVO LEON,Manzana,LB,On the go,27
11/13/2020,Norte,México,NUEVO LEON,Manzana,Lata,On the go,2.5
11/13/2020,Norte,México,NUEVO LEON,Manzana,MiniBrik,Lonchera,11.5
11/13/2020,Norte,México,NUEVO LEON,Manzana,Prisma,Familiar,20
11/13/2020,Norte,México,NUEVO LEON,Manzana,TetraBrik,On the go,23
11/13/2020,Norte,México,NUEVO LEON,Naranja,LB,On the go,5
11/13/2020,Norte,México,NUEVO LEON,Naranja,PET,On the go,11
11/13/2020,Norte,México,NUEVO LEON,Naranja,Prisma,Familiar,1.5
11/13/2020,Norte,México,NUEVO LEON,Piña,Prisma,Familiar,18.5
11/13/2020,Norte,México,NUEVO LEON,Sandía,Lata,On the go,1.5
11/13/2020,Norte,México,NUEVO LEON,Strawberry Kiwi,Lata,On the go,3
11/13/2020,Norte,México,NUEVO LEON,Tomate Almeja,Bot,On the go,3
11/13/2020,Norte,México,NUEVO LEON,Uva,PE,Lonchera,12
11/13/2020,Norte,México,NUEVO LEON,Uva,TetraBrik,On the go,31.5
11/13/2021,Norte,México,NUEVO LEON,8 Verduras,Lata,On the go,50
11/13/2021,Norte,México,NUEVO LEON,Cereza,PE,Lonchera,1.5
11/13/2021,Norte,México,NUEVO LEON,Chocolate,MiniBrik,Lonchera,97
11/13/2021,Norte,México,NUEVO LEON,Chocolate,Prisma,On the go,271
11/13/2021,Norte,México,NUEVO LEON,Coco Piña,LB,On the go,12
11/13/2021,Norte,México,NUEVO LEON,Durazno,Bot,Lonchera,6
11/13/2021,Norte,México,NUEVO LEON,Durazno,Bot,On the go,12
11/13/2021,Norte,México,NUEVO LEON,Durazno,MiniBrik,Lonchera,8
11/13/2021,Norte,México,NUEVO LEON,Durazno,Prisma,Familiar,15
11/13/2021,Norte,México,NUEVO LEON,Energy,Lata,On the go,591
11/13/2021,Norte,México,NUEVO LEON,Fresa,MiniBrik,Lonchera,57
11/13/2021,Norte,México,NUEVO LEON,Fresa,TetraBrik,On the go,1
11/13/2021,Norte,México,NUEVO LEON,Fruit Punch,Lata,On the go,3.5
11/13/2021,Norte,México,NUEVO LEON,Guayaba,Bot,On the go,2
11/13/2021,Norte,México,NUEVO LEON,Mango,Bot,Lonchera,5
11/13/2021,Norte,México,NUEVO LEON,Mango,Bot,On the go,2
11/13/2021,Norte,México,NUEVO LEON,Mango,MiniBrik,Lonchera,104
11/13/2021,Norte,México,NUEVO LEON,Mango,TetraBrik,On the go,46
11/13/2021,Norte,México,NUEVO LEON,Manzana,Bot,Lonchera,12
11/13/2021,Norte,México,NUEVO LEON,Manzana,Bot,On the go,16
11/13/2021,Norte,México,NUEVO LEON,Manzana,Lata,On the go,6
11/13/2021,Norte,México,NUEVO LEON,Manzana,MiniBrik,Lonchera,73
11/13/2021,Norte,México,NUEVO LEON,Manzana,PET,On the go,4
11/13/2021,Norte,México,NUEVO LEON,Manzana,Prisma,Familiar,38
11/13/2021,Norte,México,NUEVO LEON,Manzana,TetraBrik,On the go,16
11/13/2021,Norte,México,NUEVO LEON,Mixed Fruit,PET,On the go,103
11/13/2021,Norte,México,NUEVO LEON,Naranja,PET,On the go,6
11/13/2021,Norte,México,NUEVO LEON,Naranja,Prisma,Familiar,2
11/13/2021,Norte,México,NUEVO LEON,Naranja Zanahoria,PET,On the go,44
11/13/2021,Norte,México,NUEVO LEON,Piña,Prisma,Familiar,3
11/13/2021,Norte,México,NUEVO LEON,Strawberry Kiwi,PET,On the go,232
11/13/2021,Norte,México,NUEVO LEON,Te Limon,Lata,On the go,0.5
11/13/2021,Norte,México,NUEVO LEON,Tomate Almeja,Bot,On the go,4
